Format Version,1.23,Take Name,tjens18grasptest2_15s,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2023-04-20 03.28.38.119 ,Capture Start Frame,1058256,Total Frames in Take,3001,Total Exported Frames,3001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
680,3.399000,,,,1599.181519,291.452728,1292.869019,1641.234009,291.683746,1326.938354,1806.713501,278.255585,1067.895020,382.896729,90.475731,721.221924,298.875916,119.186073,764.679810,286.662415,65.922180,691.617249,260.924530,106.875664,784.704590,256.585388,76.044838,719.544800,,,,360.726349,116.120415,743.394165,,,,,,,586.640869,62.957069,4259.743652,,,,,,,,,,,,,,,,,,,,,,,,,587.977661,102.077087,4265.266113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,3.404000,,,,1599.179688,291.461090,1292.864990,1641.229248,291.687439,1326.933594,1806.708862,278.254822,1067.892822,380.980499,92.049805,717.423889,297.350189,120.590668,761.628784,284.464600,67.348816,688.635376,259.523590,108.220673,782.060181,254.634644,77.736542,716.732300,,,,358.936188,117.570328,739.857056,,,,,,,586.691589,62.903591,4259.880371,,,,,,,,,,,,,,,,,,,,,,,,,587.962830,102.069290,4265.281250,230.818466,91.157265,747.194397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,3.410000,,,,1599.176758,291.446869,1292.852173,1641.238037,291.683350,1326.928955,1806.719727,278.262360,1067.901123,378.548126,93.838387,712.898071,295.458038,122.391556,758.018372,281.857971,69.095375,685.032349,257.864227,109.856232,778.907898,252.240234,79.558815,713.271912,,,,356.754761,119.397240,735.419006,,,,,,,586.628845,62.914928,4259.739746,,,,,,,,,,,,,,,,,,,,,,,,,587.951172,102.114861,4265.417969,229.795746,91.899162,745.973999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,3.415000,,,,1599.185181,291.456238,1292.877441,1641.244385,291.700256,1326.925537,1806.713013,278.254700,1067.887817,376.548553,95.352081,709.059814,293.848480,123.635353,754.787659,279.657227,70.543289,682.121765,256.472473,111.149872,776.243591,250.261246,81.000481,710.471802,,,,354.853088,120.767212,731.949890,,,,,,,586.613525,62.896072,4259.719238,,,,,,,,,,,,,,,,,,,,,,,,,587.908447,102.126686,4265.278809,228.676651,92.477547,744.534180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,3.419000,,,,1599.179077,291.453186,1292.867432,1641.247437,291.690125,1326.934692,1806.715454,278.253754,1067.892944,374.963196,96.456299,706.076416,292.399078,124.721962,751.915833,277.871948,71.569305,679.791382,255.338135,112.155159,774.106995,248.712906,82.199600,708.200562,,,,353.435791,121.767548,729.061035,,,,,,,586.635315,62.848270,4259.780762,,,,,,,,,,,,,,,,,,,,,,,,,587.905945,102.144302,4265.257324,227.619598,93.121262,743.068909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,3.424000,,,,1599.178101,291.449463,1292.874146,1641.252563,291.687195,1326.937012,1806.715210,278.248901,1067.899902,372.982849,97.869400,702.311035,290.621826,126.079948,749.027466,275.640900,72.818909,676.821960,253.924911,113.360527,771.402283,246.781708,83.644226,705.386780,,,,351.625793,123.067810,725.513000,,,,,,,586.619934,62.892147,4259.701660,,,,,,,,,,,,,,,,,,,,,,,,,587.965881,102.057281,4265.472656,226.093536,94.253151,740.736511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,3.430000,,,,1599.175903,291.452209,1292.860962,1641.247803,291.673828,1326.938232,1806.721191,278.256744,1067.900269,370.608002,99.420074,697.717590,288.832642,127.436760,745.935791,273.081573,74.326218,673.314636,252.121658,114.657005,767.948242,244.509598,85.394646,701.942871,,,,349.544098,124.626839,721.451904,,,,,,,586.621887,62.949039,4259.728516,,,,,,,,,,,,,,,,,,,,,,,,,587.994019,102.156136,4265.297363,224.167847,95.718750,737.640381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,3.435000,,,,1599.178711,291.434723,1292.876953,1641.264404,291.682953,1326.919556,1806.721313,278.244141,1067.895874,368.635559,100.638252,694.051941,287.323730,128.586166,743.092346,270.951630,75.605179,670.372803,250.605194,115.792473,764.911804,242.626099,86.758812,698.903259,,,,347.784058,125.800102,717.817993,,,,,,,586.649719,62.976547,4259.730469,,,,,,,,,,,,,,,,,,,,,,,,,587.970337,102.109924,4265.335449,222.581284,96.880424,735.066772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,3.439000,,,,1599.185547,291.446594,1292.872803,1641.276367,291.719788,1326.922729,1806.728638,278.256958,1067.894897,367.101379,101.607002,691.085938,286.045197,129.563599,740.725708,269.207336,76.545578,667.941345,249.439285,116.571236,762.503906,241.045090,87.768417,696.547119,,,,346.287994,126.694069,714.973877,,,,,,,586.646545,62.928215,4259.793457,,,,,,,,,,,,,,,,,,,,,,,,,588.009155,102.083862,4265.458984,221.326889,97.755432,733.020081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,3.444000,,,,1599.195312,291.460327,1292.857056,1641.276733,291.734863,1326.926270,1806.715942,278.258453,1067.884888,365.123230,102.673836,687.426331,284.570312,130.609100,737.718384,267.011597,77.717377,664.987671,248.021515,117.618431,759.780884,240.161499,87.519783,695.178711,,,,344.566895,127.733574,711.534912,,,,,,,586.661438,62.922932,4259.724121,,,,,,,,,,,,,,,,,,,,,,,,,588.003418,102.063126,4265.534668,219.745102,98.835526,730.464417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,3.450000,,,,1599.194824,291.459686,1292.852173,1641.259644,291.692749,1326.918579,1806.728516,278.258667,1067.890625,362.811401,103.911835,682.998413,282.702820,131.841339,734.120422,264.348938,79.127129,661.469116,246.451187,118.803444,756.647705,238.165863,88.472176,692.243042,,,,342.154968,128.888367,707.081238,,,,,,,586.643555,62.882492,4259.691406,,,,,,,,,,,,,,,,,,,,,,,,,587.934570,102.096977,4265.378906,217.828384,100.109596,727.374084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,3.455000,,,,1599.179443,291.463531,1292.870361,1641.249146,291.693787,1326.924561,1806.727905,278.257751,1067.892944,360.905914,104.873322,679.298157,281.181030,132.798981,731.097595,262.107697,80.097092,658.456116,245.129623,119.707489,753.896851,236.299530,89.281273,689.507263,,,,340.474884,129.778763,703.594604,,,,,,,586.644043,62.871517,4259.629883,,,,,,,,,,,,,,,,,,,,,,,,,587.943665,102.149971,4265.246094,216.201431,101.122536,724.784546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,3.459000,,,,1599.191772,291.451508,1292.864014,1641.248901,291.689606,1326.924927,1806.718140,278.253296,1067.891479,358.972961,105.548531,676.102051,280.007446,133.521286,728.701111,260.331268,80.932671,656.054382,244.050995,120.401726,751.693176,234.847076,89.950180,687.283508,,,,339.124359,130.335693,700.950806,,,,,,,586.675720,62.868610,4259.753418,,,,,,,,,,,,,,,,,,,,,,,,,587.963562,102.116226,4265.168457,214.904602,101.905479,722.706787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,3.464000,586.723206,62.864243,4259.937988,1599.189697,291.444183,1292.864136,1641.243774,291.680267,1326.931763,1806.721680,278.253448,1067.892578,356.935852,106.330872,672.238037,278.499725,134.357178,725.647339,258.350311,81.810135,653.099548,242.696106,121.267799,748.924927,233.036423,90.831200,684.543274,,,,337.442566,131.054047,697.438416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.946777,102.159454,4265.251465,213.336288,102.831841,720.086914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,3.470000,586.652405,62.931313,4259.701660,1599.179565,291.454712,1292.871948,1641.281738,291.744049,1326.919067,1806.717896,278.257202,1067.887939,354.653290,107.206154,667.824219,276.757385,135.288376,722.047729,255.927536,82.878288,649.454651,241.161575,122.196587,745.549500,231.007736,91.796852,681.311096,,,,335.443176,131.936539,693.251160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.983704,102.076515,4265.457520,211.508499,103.860329,716.960449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,3.475000,586.657043,62.910789,4259.781738,1599.188965,291.459198,1292.878418,1641.263306,291.688110,1326.939575,1806.717041,278.257202,1067.887939,352.836243,107.862534,664.220581,275.313995,135.991882,719.092285,253.972946,83.679520,646.527344,239.906067,122.918678,742.793579,229.306732,92.583733,678.567505,,,,333.769104,132.550156,689.692932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.980652,102.140640,4265.306641,210.006134,104.671982,714.361145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,3.480000,586.641052,62.904739,4259.750488,1599.190796,291.453094,1292.870728,1641.260742,291.683136,1326.921021,1806.721069,278.254425,1067.884644,350.967682,108.484650,660.547913,273.882446,136.722183,716.042053,251.842621,84.409973,643.511597,238.683182,123.645660,740.018372,227.580063,93.359665,675.821777,,,,332.164734,133.090637,686.295532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.994141,102.119896,4265.276367,208.536896,105.458267,711.834717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,3.484000,586.649658,62.874599,4259.941895,1599.189697,291.455078,1292.869751,1641.253174,291.684753,1326.917358,1806.707642,278.253967,1067.893311,349.492523,108.798248,657.667297,272.775940,137.178635,713.643555,250.276917,84.919991,641.151611,237.754440,124.108826,737.799927,226.309937,93.812408,673.635315,,,,330.789001,133.425110,683.433472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.986084,102.067177,4265.477051,207.439453,105.997719,709.777588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,3.490000,586.651062,62.914772,4259.714355,1599.181641,291.460022,1292.875610,1641.245117,291.678223,1326.931641,1806.726318,278.254089,1067.895264,347.369171,109.315460,653.359924,271.176849,137.646820,709.969421,247.911728,85.679901,637.502563,236.326721,124.803360,734.462952,224.290161,94.517990,670.345459,,,,328.813202,134.020523,679.223999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.932922,102.137291,4265.286133,205.750549,106.697006,706.700012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,3.495000,586.643555,62.966026,4259.553711,1599.179810,291.451385,1292.872559,1641.253174,291.693268,1326.926636,1806.717163,278.255371,1067.894043,345.510712,109.687828,649.724548,269.793701,138.175278,706.984497,246.104874,86.270134,634.590576,235.124527,125.374886,731.705322,222.635605,95.049286,667.618225,,,,327.285126,134.363907,675.689209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.003418,102.075394,4265.392090,204.295258,107.288544,704.132507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,3.500000,586.645752,62.950813,4259.586914,1599.187500,291.459686,1292.866089,1641.247925,291.683990,1326.928101,1806.719116,278.262726,1067.897217,343.835815,109.899612,646.150452,268.523865,138.543304,703.976929,244.214767,86.697708,631.569092,234.002945,125.801193,728.974731,221.089874,95.456642,664.915710,,,,325.755920,134.671539,672.230164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.993042,102.116135,4265.220215,203.016571,107.705505,701.538696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,3.504000,587.090515,63.419960,4257.947754,1599.179565,291.445007,1292.873901,1641.251343,291.693817,1326.924805,1806.720581,278.257080,1067.895752,342.448730,110.041443,643.310608,267.613159,138.780014,701.573303,242.841110,87.042992,629.244080,233.135071,126.080322,726.702576,219.870270,95.810707,662.761902,,,,324.521393,134.867676,669.453430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.968628,102.122581,4265.325684,201.918869,108.066353,699.475525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,3.509000,586.743591,62.924564,4259.294922,1599.180420,291.455231,1292.874756,1641.249023,291.690399,1326.930298,1806.716919,278.264282,1067.898926,340.814240,110.182289,639.804688,266.495575,139.062912,698.527039,240.969391,87.381004,626.309265,232.047531,126.443504,723.942200,218.375687,96.119476,660.089600,,,,322.983337,135.093765,665.996338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.973938,102.086914,4265.400391,200.652756,108.509216,696.896545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,3.515000,586.672668,62.857010,4259.497070,1599.184204,291.452789,1292.869263,1641.250244,291.683228,1326.941040,1806.711792,278.255188,1067.903442,338.773499,110.339828,635.576111,265.197632,139.213806,694.871948,238.888947,87.709457,622.952209,230.835907,126.768929,720.661560,216.637711,96.432899,656.907410,,,,321.300171,135.290588,661.906128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.935547,102.133148,4265.156738,199.261536,108.926559,693.824524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,3.520000,586.611755,62.826210,4259.795898,1599.181519,291.452179,1292.871582,1641.248779,291.688049,1326.942627,1806.717041,278.262909,1067.901978,337.220551,110.312531,632.078918,264.222351,139.203491,691.753906,237.099274,87.830002,620.116150,229.840271,127.042786,717.956787,215.228577,96.616432,654.239563,,,,319.897003,135.295502,658.534790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.932495,102.104446,4265.309570,198.555878,108.650291,691.510559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,3.524000,586.695496,63.415283,4259.956543,1599.183594,291.449493,1292.870728,1641.251953,291.675934,1326.947510,1806.720947,278.260254,1067.899048,336.004425,110.247475,629.352356,263.374115,139.307632,689.343567,235.757355,87.914558,617.855652,229.076401,127.179665,715.732666,214.155701,96.751175,652.142456,,,,318.798004,135.309341,655.819092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.956421,102.127090,4265.276367,197.959824,108.329910,689.453369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,3.529000,586.794617,64.171829,4260.009766,1599.182495,291.452454,1292.868530,1641.241821,291.684082,1326.940063,1806.719727,278.256927,1067.895630,334.546326,110.075943,626.005005,262.281433,139.395905,686.429382,235.634079,86.179543,616.295471,228.172424,127.303139,713.034058,212.835190,96.788078,649.554199,,,,317.516449,135.342072,652.448975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.362061,102.361420,4263.041016,197.615005,107.641586,686.790466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,3.535000,586.761353,64.423286,4260.119629,1599.177734,291.453766,1292.874634,1641.241699,291.688019,1326.929932,1806.709839,278.249420,1067.897339,332.910645,109.840965,621.978577,261.053253,139.454056,682.924622,234.203827,85.427399,613.373535,227.106125,127.304970,709.693481,211.320175,96.743980,646.464783,,,,315.998413,135.180359,648.425964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.013489,102.065193,4265.456543,197.408875,107.060349,683.453430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
